106,28905,197,1497447132,1497579489
106,28905,197,1497555103,1497754563
106,28905,198,1496973378,1497206758
106,28905,198,1497384781,1497539177
106,28905,198,1497667236,1497813402
106,28905,198,1498533426,1498708796
106,28905,202,1494916338,1495124103
106,28905,220,1498317226,1498458135
106,28905,234,1495126166,1495257151
106,28905,234,1496313729,1496507825
106,28905,234,1498306585,1498459859
106,28905,236,1496768748,1497000765
106,28905,237,1494749401,1494910666
106,28905,237,1495204333,1495380694
106,28905,237,1496364992,1496536962
106,28905,237,1496613094,1496759525
106,28905,237,1496813828,1496995482
106,28905,237,1497183733,1497355851
106,28905,237,1497218881,1497451902
106,28905,237,1498813576,1499002553
106,28905,238,1496257314,1496433657
106,28905,238,1496369161,1496522171
106,28905,238,1496643656,1496868683
106,28905,238,1496972748,1497199108
106,28905,242,1497733033,1497909384
106,28905,242,1498335325,1498533152
106,28905,243,1495158731,1495346569
106,28905,243,1495522982,1495643269
106,28905,243,1495584793,1495806613
106,28905,243,1496027935,1496211004
106,28905,243,1496408581,1496533061
106,28905,243,1496462650,1496609996
106,28905,243,1496965458,1497121759
106,28905,243,1497381862,1497617629
106,28905,243,1497609547,1497835463
106,28905,243,1497859906,1498073536
106,29828,56,1495581712,1495771440
106,29828,116,1497540457,1497670543
106,30496,90,1496781887,1496959671
106,30931,9,1496023854,1496237424
106,31579,242,1496843308,1497041248
106,31855,65,1495062937,1495274583
106,32489,78,1494804946,1494975152
106,32963,147,1496588407,1496759867
106,33004,71,1497068881,1497243907
106,33004,74,1495085246,1495224869
106,33004,237,1497088798,1497281678
106,33069,65,1495362521,1495508256
106,35866,8,1498485622,1498624093
106,36463,8,1495611094,1495820674
106,36463,151,1497121497,1497294634
106,37039,31,1495744923,1495877806
106,37144,237,1497355424,1497485298
106,39458,33,1498432813,1498589135
106,39771,78,1495341491,1495516320
106,41292,237,1498837440,1499065584
106,41302,36,1495097359,1495206172
106,41346,116,1495103686,1495252454
106,41470,234,1496788803,1496972459
106,41603,71,1495810769,1496019403
106,41921,116,1496036068,1496219730
106,42063,20,1498665604,1498789900
106,43602,74,1497190177,1497345226
106,43602,149,1495778431,1495953636
106,43602,176,1497237236,1497348170
106,44083,37,1495651155,1495754493
106,44589,151,1498630171,1498812373
106,44958,33,1495195019,1495443908
106,45285,8,1495660064,1495886752
106,45285,8,1496005991,1496205497
106,45285,20,1497535014,1497699574
106,45285,33,1495029897,1495216654
106,45285,33,1496706938,1496873737
106,45285,33,1497386837,1497511993
106,45285,33,1497969514,1498191914
106,45285,65,1496350128,1496457376
106,45285,69,1498114799,1498300743
106,45285,74,1495574538,1495734022
106,45285,74,1496722752,1496885662
106,45285,74,1496859518,1496994336
106,45285,108,1498127078,1498341853
106,45285,151,1494828091,1495008157
106,45285,151,1494888190,1495050436
106,45285,151,1498813781,1499062875
106,45285,159,1495779389,1495939441
106,45285,159,1497619222,1497791367
106,45285,178,1497447837,1497625177
106,45285,202,1495475138,1495629404
106,45285,237,1495225950,1495385518
106,45285,242,1497295695,1497453655
106,45342,237,1497209013,1497417961
106,45915,85,1498567053,1498721748
106,45924,236,1496092673,1496269385
106,48775,8,1495268008,1495395676
106,49022,65,1497766369,1497982808
106,49049,33,1495545238,1495771674
106,49081,20,1497136930,1497327489
106,49411,20,1496355187,1496514870
106,49411,74,1495502991,1495690236
106,49433,171,1498506448,1498724772
106,51117,37,1496100469,1496248737
106,52977,151,1497258754,1497422196
106,53079,171,1495193468,1495353761
106,53574,209,1497376837,1497565185
106,55938,33,1497532706,1497684736
106,56038,33,1496083984,1496283074
106,56663,20,1498714810,1498835473
106,58381,151,1497965749,1498164504
106,59656,36,1496995390,1497158589
106,60642,151,1495423705,1495613523
106,60642,176,1494900137,1495099483
106,60642,242,1497001955,1497147824
106,60976,65,1498771152,1498943337
106,61213,20,1498589656,1498797044
106,61213,65,1494945805,1495101266
106,61213,147,1495238165,1495361301
106,61741,20,1497621436,1497744768
106,61807,31,1498318342,1498463775
106,62060,209,1497606402,1497770117
106,62299,33,1495558459,1495759634
106,63085,71,1498314596,1498489760
106,63492,20,1498859639,1499032440
106,63492,108,1498917013,1499064227
106,64236,29,1498866399,1499006771
106,64560,8,1494674398,1494832054
106,64560,178,1497334682,1497539160
106,64950,65,1497270347,1497417804
106,65881,102,1496988386,1497102554
106,66321,158,1497250442,1497391969
106,66409,64,1498116914,1498292308
106,66652,33,1497066232,1497290118
106,66652,65,1495110448,1495281474
106,66652,65,1496641049,1496875300
106,67443,65,1498222329,1498399016
106,67564,170,1495198063,1495361338
106,68027,170,1496275702,1496458855
106,68710,151,1498753286,1498922042
106,68710,171,1496289262,1496472568
106,68710,198,1498551887,1498690992
106,69295,78,1497257200,1497429592
106,69474,108,1498566434,1498671169
106,69611,116,1497015652,1497222404
106,69788,8,1497274519,1497411540
126,28905,93,1497522940,1497732892
126,28905,209,1497974082,1498126083
126,39520,198,1498785292,1499015953
126,45285,178,1496131067,1496252725
128,69788,237,1496231014,1496441992
136,36639,74,1496588714,1496740135
151,33004,74,1497109455,1497305294
163,28905,33,1495211461,1495344906
165,26539,99,1497831067,1498046721
165,28905,209,1498759703,1499002948
211,28905,44,1497189568,1497309083
211,28905,65,1496670860,1496816537
211,28905,74,1498689169,1498823207
211,28905,167,1496810326,1497009144
211,45285,29,1495032700,1495163940
211,45285,65,1494980852,1495132687
211,45285,69,1495742538,1495946451
211,45285,85,1496938433,1497044185
211,45342,15,1497648920,1497799506
211,49311,71,1495742134,1495902229
211,69474,151,1495066392,1495239145
235,27718,8,1494849960,1495035584
235,29828,237,1496948160,1497132378
241,3633,198,1497858328,1498069850
244,69742,11,1498324808,1498567999
251,7088,93,1496744523,1496880492
251,10722,115,1498774830,1498899779
251,28434,198,1496239064,1496338193
251,68710,8,1495742819,1495969096
288,106,78,1495397296,1495613074
309,20368,116,1496630824,1496855646
309,28905,167,1495914919,1496071491
309,28905,198,1498649953,1498767418
321,28905,164,1494920132,1495104013
330,3648,197,1496864038,1497018357
330,3990,237,1496212366,1496414759
330,11587,121,1498214439,1498370476
330,13603,151,1496251310,1496431832
330,14427,20,1496185507,1496296200
330,15559,151,1495188125,1495324511
330,22079,69,1495891157,1496041690
330,23468,8,1495040100,1495156425
330,28905,11,1497882338,1498102445
330,28905,11,1498489566,1498674674
330,28905,33,1498283988,1498448962
330,28905,78,1497897767,1498078599
330,28905,78,1498458072,1498635780
330,28905,171,1496375703,1496613395
330,28905,238,1498408558,1498598593
330,28905,238,1498842179,1499048234
330,44086,237,1494827066,1495071222
330,45915,65,1495470356,1495619743
330,48603,159,1497801384,1497918436
330,49411,20,1495456511,1495590734
330,56663,151,1496203709,1496409818
330,58331,31,1498879643,1499039520
330,58337,237,1496476293,1496634253
330,59027,99,1495119040,1495217985
330,61356,178,1497809709,1497951018
330,64560,33,1497069158,1497196739
330,67443,149,1497319145,1497558515
330,69788,116,1498041790,1498237849
339,56718,178,1497372836,1497544871
380,28905,74,1495372386,1495507046
395,6713,11,1495825605,1496038011
405,9571,197,1498505568,1498743605
405,15826,69,1496964335,1497192018
405,64560,198,1496470194,1496577032
422,45285,74,1495412635,1495590390
427,3648,122,1497912421,1498065212
430,18938,33,1498644058,1498802440
462,28905,209,1498000147,1498223078
480,26464,149,1494914930,1495079681
480,27718,149,1497785355,1497987138
480,28905,8,1496094662,1496270438
480,28905,74,1497210243,1497378616
480,29828,74,1498897147,1499013070
480,41603,85,1495240452,1495441195
480,69295,74,1495739050,1495864220
525,21505,27,1498250195,1498369705
525,25690,99,1497357444,1497550050
525,28905,11,1496806477,1497023633
525,28905,15,1496100424,1496221323
525,28905,31,1497186382,1497364856
525,28905,78,1495031035,1495145295
525,28905,131,1497993777,1498146110
525,28905,151,1498443106,1498639829
525,28905,200,1495932760,1496108378
525,40165,151,1498466446,1498623577
525,45285,151,1495011924,1495225753
525,45285,170,1497945324,1498149256
525,52356,74,1495374932,1495507037
525,61807,69,1495150858,1495366321
525,69711,230,1496947132,1497086721
593,21387,237,1496905565,1497112388
593,26566,74,1498111476,1498275746
593,36463,74,1498800581,1498959550
593,57185,151,1494794821,1494978802
603,28905,167,1497392152,1497591992
647,28905,65,1496726189,1496940113
652,525,70,1497052000,1497258389
652,43974,151,1496486443,1496694548
679,8701,237,1498767599,1498952232
679,23185,234,1497045037,1497224427
679,28905,209,1498003577,1498143162
692,2594,74,1497416142,1497600198
692,7532,71,1498201751,1498414150
692,15800,147,1498072592,1498253599
692,23185,78,1495014641,1495166619
692,45915,237,1494794598,1495039202
708,11587,19,1497825592,1497998596
712,26464,20,1496908402,1497010993
712,45285,149,1496321720,1496450440
712,45285,242,1496161680,1496352738
712,69611,36,1497217576,1497419314
723,32119,78,1495901720,1496085194
729,27718,33,1496374397,1496606997
729,39480,171,1497606136,1497814314
731,23842,46,1498586864,1498792348
731,45285,151,1497996347,1498141141
731,64560,8,1498369220,1498498120
743,13717,20,1498270230,1498483626
743,17455,71,1494973055,1495126648
743,28905,108,1498133023,1498364041
743,45915,242,1497860187,1498008357
746,68710,237,1495666497,1495889596
754,69788,74,1498733137,1498884467
790,14294,178,1498196599,1498327307
790,17455,216,1497203774,1497398854
790,17884,17,1496102605,1496282108
790,21713,116,1498265691,1498415625
790,23380,29,1495696161,1495915100
790,26464,234,1498581558,1498700191
790,28905,59,1497632446,1497803856
790,28905,71,1494881781,1495062892
790,28905,108,1496376190,1496552021
790,28905,151,1495625233,1495803096
790,28905,171,1496981086,1497157870
790,28905,237,1494791728,1494951773
790,28905,243,1498439712,1498571504
790,42063,20,1495258183,1495442740
790,45285,151,1498596293,1498721542
790,45915,151,1498011234,1498158071
790,48382,198,1495319547,1495503456
790,49411,149,1498659737,1498839058
790,50759,113,1498763251,1498980948
790,64560,116,1495400067,1495514071
820,39453,8,1495680359,1495874607
837,1719,33,1496494730,1496723501
837,2880,159,1495948477,1496052870
837,7466,31,1496437305,1496560034
837,12985,151,1495363191,1495469383
837,13676,8,1497690277,1497872076
837,28905,65,1498256550,1498466742
837,28905,72,1495768913,1495964896
837,28905,74,1495578663,1495707717
837,28905,78,1496398143,1496569636
837,28905,90,1497529697,1497682863
837,28905,151,1495574383,1495749954
837,28905,170,1496310158,1496528905
837,28905,178,1497825074,1498001162
837,28905,242,1494811403,1494964093
837,28905,243,1495003136,1495193698
837,44667,20,1498680796,1498784327
837,45285,31,1496414838,1496569084
837,45285,151,1495283408,1495451268
837,45285,198,1498229152,1498415780
837,45913,198,1495003363,1495135645
837,45915,20,1497141243,1497287919
837,55397,8,1496485452,1496644171
837,57834,151,1495481133,1495641880
837,59231,8,1496474041,1496679233
837,66652,108,1495792692,1495968791
843,41078,71,1494979534,1495136808
843,45936,151,1496342189,1496529252
866,69788,8,1498330711,1498543431
877,28905,74,1495701536,1495833264
877,28905,234,1497226223,1497410554
877,33004,55,1496596543,1496779539
892,58646,8,1496513677,1496662230
897,7727,243,1496153301,1496266112
917,33004,238,1496845290,1497073733
917,60642,85,1497248736,1497461037
938,3633,197,1498607490,1498785854
938,25690,198,1498705119,1498885619
938,28905,139,1495589940,1495759499
938,30521,108,1497427332,1497636938
938,51303,74,1498056219,1498210861
949,9346,31,1496595495,1496707788
949,9346,33,1495774638,1495948492
949,26130,33,1494679190,1494840579
949,28905,57,1495373690,1495479348
949,42293,237,1495635906,1495857465
949,69408,8,1498540526,1498670282
967,106,11,1497781230,1497947159
967,2540,69,1495282545,1495502964
967,2540,178,1497943227,1498153276
967,2540,234,1496112906,1496338090
967,7358,151,1496941420,1497081648
967,11861,11,1498598241,1498758477
967,12713,74,1498895887,1499042062
967,13984,198,1498178750,1498365846
967,20686,69,1498168017,1498314636
967,23761,198,1498545304,1498695719
967,24586,198,1498041079,1498210801
967,28905,15,1496833047,1496980863
967,28905,19,1497226089,1497382373
967,28905,20,1495242698,1495385368
967,28905,54,1498729761,1498911974
967,28905,65,1498520663,1498681794
967,28905,159,1497945423,1498108802
967,28905,181,1495720959,1495937689
967,28905,243,1495521953,1495720872
967,31855,17,1498854987,1499043611
967,33069,238,1495724711,1495883523
967,33634,53,1495384860,1495512616
967,43368,151,1497361447,1497514776
967,50852,158,1497504440,1497671639
967,52356,116,1495641957,1495813644
967,52416,65,1496074269,1496194517
967,60838,151,1496093014,1496251807
967,62396,178,1497981680,1498112228
970,45285,102,1495986061,1496188075
992,1948,78,1495076369,1495307040
998,28905,33,1497032706,1497244630
1057,14294,176,1498498289,1498689677
1057,14946,33,1498181839,1498311889
1057,28905,74,1497748838,1497958386
1057,28905,171,1496377072,1496571060
1057,28905,220,1498339763,1498550209
1057,28905,237,1497678117,1497852208
1057,44538,242,1497063774,1497241117
1057,45915,85,1496223800,1496407142
1057,49081,65,1495716827,1495832680
1057,64560,20,1496874230,1497089836
1057,64560,65,1495657148,1495838527
1057,67899,151,1496578207,1496797679
1072,10704,33,1498781378,1498968835
1082,67443,151,1495550414,1495729408
1082,67443,198,1497803668,1497949689
1092,9405,151,1498811102,1498980925
1092,21664,234,1497684888,1497860534
1092,28905,69,1498850217,1499024474
1092,40593,155,1495853772,1496002199
1092,51117,222,1496599296,1496821456
1101,26464,20,1495185757,1495415466
1101,28905,122,1497968207,1498134126
1101,28905,150,1498877913,1499079396
1101,28905,198,1497968644,1498074077
1101,61007,243,1495916484,1496158533
1127,2880,198,1497506206,1497719888
1127,19804,15,1497174204,1497401677
1127,28905,93,1496556477,1496683426
1127,31111,158,1496085317,1496256247
1127,51508,8,1496901679,1497090006
1127,55938,198,1495531820,1495740894
1148,25205,74,1494998440,1495126656
1148,26464,8,1497889452,1498053901
1148,28905,20,1494945340,1495148917
1148,28905,159,1495580195,1495691941
1148,28905,230,1496352089,1496531761
1148,45285,197,1495592439,1495747132
1148,61213,151,1494825129,1495043897
1155,23185,36,1496054794,1496299367
1155,26464,237,1498692306,1498782585
1155,29834,234,1495439294,1495605460
1156,30055,71,1497728161,1497930675
1156,33634,70,1496325581,1496510063
1156,41574,93,1498549043,1498733037
1156,45285,27,1495315257,1495446150
1156,53527,8,1498668231,1498836500
1156,55938,8,1498734891,1498898246
1156,67443,131,1496350567,1496532809
1178,43526,36,1496041162,1496160867
1178,44764,198,1495247949,1495421349
1188,7532,65,1495582263,1495765859
1188,28905,64,1495042813,1495203551
1188,28905,65,1496325956,1496501893
1188,28905,99,1497757170,1497916027
1188,41470,198,1495157950,1495318012
1188,45003,33,1497534917,1497714334
1188,54735,197,1496719071,1496935061
1188,56598,27,1495527307,1495710509
1194,3949,65,1497253118,1497391055
1196,28905,20,1495812715,1495969620
1203,6930,74,1494951572,1495162700
1209,28905,65,1497553121,1497776779
1217,11754,69,1497390015,1497504941
1229,3633,69,1497941451,1498105907
1229,23185,198,1498452252,1498606144
1229,28905,167,1497651177,1497785953
1229,28905,243,1495524577,1495637885
1229,44485,8,1495346526,1495539593
1229,45915,178,1498317139,1498468347
1229,48603,220,1495114560,1495282409
1246,42637,78,1495851521,1496014067
1255,28905,74,1496922201,1497079190
1280,1355,65,1497290242,1497418587
1280,1776,15,1495020013,1495241485
1280,1948,147,1497968233,1498108589
1280,3007,151,1494796752,1495013784
1280,3623,209,1496197369,1496386190
1280,3633,171,1498775635,1498978991
1280,4620,74,1495924143,1496033942
1280,4865,65,1494703503,1494874453
1280,8321,72,1495910984,1496077961
1280,9346,74,1496456939,1496650134
1280,20816,237,1498029320,1498159972
1280,23185,20,1497283571,1497494022
1280,26569,220,1496832311,1496996265
1280,27718,237,1498459916,1498680647
1280,28829,20,1496949553,1497094217
1280,28905,8,1497463648,1497599104
1280,28905,20,1498916017,1499074473
1280,28905,25,1497543901,1497678769
1280,28905,54,1496567296,1496713608
1280,28905,65,1495575736,1495755316
1280,28905,69,1495762607,1495927161
1280,28905,74,1495730906,1495885289
1280,28905,74,1495748840,1495945982
1280,28905,74,1498769918,1498989248
1280,28905,139,1497887259,1498090009
1280,28905,151,1494909680,1495111672
1280,28905,159,1497581541,1497719785
1280,28905,186,1497327125,1497486547
1280,28905,188,1498046167,1498244960
1280,28905,197,1498511242,1498666194
1280,28905,234,1496384820,1496539483
1280,28905,234,1496423456,1496530411
1280,30931,238,1496221305,1496435210
1280,40872,8,1497163669,1497320683
1280,41707,150,1495113023,1495273004
1280,45003,8,1498106885,1498270961
1280,45285,8,1495563666,1495779226
1280,45285,8,1498469241,1498641522
1280,45285,33,1497666705,1497826309
1280,45285,65,1494721200,1494884086
1280,45285,65,1498658310,1498862147
1280,45285,69,1495347508,1495533614
1280,45285,74,1495003595,1495227234
1280,45285,150,1497466445,1497648022
1280,45285,243,1498806261,1498992860
1280,45915,159,1498254757,1498372220
1280,49598,242,1495258055,1495472282
1280,51958,8,1496273325,1496373684
1280,52356,65,1497849717,1497983330
1280,54139,151,1496778539,1496963123
1280,55504,20,1494701024,1494925218
1280,63521,11,1495506916,1495635597
1280,64901,209,1498238753,1498412855
1280,66270,93,1496490188,1496657873
1280,66321,144,1498088700,1498207172
1280,69788,65,1496614913,1496838849
1305,26669,176,1496975607,1497214201
1305,28905,74,1496986189,1497178000
1305,28905,78,1498072027,1498292782
1305,28905,143,1496948268,1497102271
1305,28905,237,1496988745,1497165288
1305,28905,237,1497139523,1497260315
1305,29834,65,1496913724,1497063655
1305,41470,99,1494992495,1495178147
1305,45285,20,1494668953,1494849829
1305,45285,151,1495534745,1495744305
1305,51720,8,1497340481,1497520779
1309,19658,71,1496644542,1496765390
1309,28905,65,1498009958,1498174589
1309,28905,144,1495039121,1495160343
1309,28905,234,1498105176,1498221584
1309,42637,20,1496979403,1497134369
1309,45285,33,1497610277,1497789934
1309,57714,74,1498740955,1498878609
1314,32963,237,1496115663,1496363197
1314,68926,69,1496019022,1496246819
1333,7498,64,1497644323,1497781717
1355,6620,197,1496037935,1496230798
1355,7088,20,1496398071,1496546590
1355,7088,74,1494706317,1494854707
1355,9346,65,1498115490,1498228737
1355,9346,65,1498525325,1498689789
1355,9346,69,1495515953,1495725269
1355,9346,82,1497512770,1497664943
1355,9346,161,1495286706,1495509051
1355,9346,242,1497488818,1497728183
1355,9780,11,1497185691,1497320728
1355,19804,238,1496989748,1497164240
1355,20646,178,1496069059,1496194635
1355,20816,64,1496955346,1497114343
1355,22269,151,1497579074,1497723631
1355,24940,49,1495513130,1495666872
1355,25365,8,1495522060,1495674318
1355,26569,65,1496600985,1496798491
1355,28905,15,1496229184,1496381024
1355,28905,74,1494958299,1495063627
1355,28905,74,1494996178,1495185891
1355,28905,78,1495318532,1495435792
1355,28905,99,1498712197,1498889890
1355,28905,151,1496465000,1496612142
1355,28905,151,1496627567,1496808254
1355,28905,159,1498019179,1498112449
1355,28905,178,1496158607,1496383180
1355,28905,198,1495567530,1495727927
1355,28905,234,1494944763,1495152747
1355,28905,234,1494954676,1495088869
1355,28905,234,1495086048,1495303147
1355,28905,234,1495567926,1495764866
1355,28905,242,1496944062,1497092811
1355,30521,99,1497360843,1497471651
1355,33538,33,1497017040,1497190353
1355,37867,33,1498879508,1499086610
1355,37867,65,1495562188,1495737951
1355,39520,178,1498319823,1498486221
1355,42160,198,1497518347,1497719341
1355,45292,198,1497290389,1497432721
1355,47225,74,1497565316,1497724967
1355,48264,65,1498068193,1498293699
1355,66409,20,1495714133,1495906490
1355,69788,170,1494618718,1494761049
1364,53506,198,1496482029,1496646961
1390,3949,144,1497074118,1497167135
1390,9780,69,1496347577,1496466178
1390,11754,69,1497911367,1498020661
1390,18933,151,1495974704,1496191574
1390,19445,69,1496909030,1497049716
1390,22564,33,1497507598,1497752852
1390,22840,69,1497338319,1497437712
1390,24137,108,1496373123,1496539993
1390,26464,11,1497359317,1497587855
1390,28905,8,1494923097,1495134500
1390,28905,20,1498094324,1498267796
1390,28905,65,1494794001,1494947478
1390,28905,69,1496928251,1497052460
1390,28905,176,1497678522,1497851526
1390,28905,197,1495638169,1495776760
1390,28905,198,1494817276,1494997084
1390,28905,234,1495824885,1496029247
1390,28905,234,1498680431,1498887612
1390,28905,238,1494911832,1495112306
1390,35542,69,1498001204,1498210930
1390,36294,69,1496558454,1496744588
1390,36294,69,1498671127,1498893250
1390,36463,230,1498569334,1498782882
1390,38467,69,1494816110,1494976961
1390,39258,101,1495699718,1495885312
1390,39431,122,1497755134,1497923254
1390,39520,143,1495010085,1495136204
1390,39520,198,1495120672,1495224065
1390,39784,170,1496342957,1496474622
1390,41537,143,1495848063,1496042145
1390,43506,36,1498221536,1498338951
1390,45285,198,1497442329,1497635543
1390,45915,65,1496820951,1497023160
1390,45936,122,1494927401,1495031304
1390,53096,143,1495747319,1495880047
1390,56910,20,1498304024,1498455286
1390,60642,234,1497769781,1497996781
1390,62299,4,1498857791,1499010938
1390,62921,122,1496520948,1496665216
1390,64560,11,1494819541,1495007007
1390,64560,178,1495322499,1495475368
1390,64560,234,1496562387,1496732947
1390,66652,178,1496896319,1497060231
1390,67251,69,1497195089,1497374215
1407,27430,69,1494687641,1494806797
1407,28905,198,1497726947,1497887144
1421,3648,151,1495854911,1496025576
1421,28905,151,1496184196,1496339966
1421,45285,8,1496175169,1496345067
1421,60642,238,1498711533,1498860120
1503,9346,20,1497885833,1498057783
1503,9346,99,1497880669,1498017502
1503,9346,237,1495832597,1495928793
1503,25365,33,1498501280,1498615396
1503,26464,234,1498007327,1498203352
1503,28905,230,1496620573,1496804602
1503,65912,74,1497269543,1497419360
1529,45342,78,1495649978,1495835252
1536,28905,55,1496956479,1497131843
1536,28905,74,1495905179,1496078466
1536,28905,85,1494667889,1494883832
1536,43398,164,1496702036,1496866934
1536,60642,197,1497084575,1497279448
1552,69273,33,1497545643,1497720691
1555,3288,151,1497617702,1497769244
1555,4620,159,1498569210,1498753664
1555,6300,147,1494616456,1494805250
1555,8540,78,1495526821,1495683568
1555,12313,8,1494643762,1494813149
1555,18608,71,1496922381,1497108735
1555,20232,8,1497711998,1497855642
1555,21521,122,1497893255,1498128029
1555,22575,74,1498251704,1498421542
