386556,465532,2,1443504053,1443731476,1
161674,279890,12,1443539383,1443721344,1
161674,279890,3,1443569786,1443723796,1
369109,442521,12,1450956566,1451159284,0
540553,463633,12,1451523068,1451654461,0
374244,445738,12,1449892296,1450139294,0
340983,406394,12,1445634375,1445839699,0
381687,459122,12,1443539739,1443743674,1
381941,459455,12,1444982449,1445193859,0
386533,465502,5,1443520214,1443674792,1
386561,465539,2,1443513308,1443681581,1
378509,454966,12,1449749905,1449922646,0
120350,452790,12,1451072448,1451205799,0
386341,855109,12,1446418906,1446518834,0
223959,403904,12,1443558906,1443674206,1
364859,436990,12,1443554130,1443703714,1
242971,280273,12,1443538033,1443711821,1
302367,357859,12,1443553718,1443676001,1
386528,465496,10,1443576657,1443679058,1
350667,418592,12,1443583111,1443736946,1
376781,452637,12,1443584846,1443694482,1
574348,844307,12,1443581248,1443690765,1
386533,465502,5,1443555043,1443721212,1
84190,453224,12,1448058640,1448251512,0
563067,853424,12,1444549981,1444719986,0
716164,849807,12,1443542281,1443741249,1
705586,838297,12,1443572877,1443723149,1
151894,368505,12,1443542510,1443719468,1
386527,465494,12,1443579649,1443680677,1
386260,410228,12,1443507315,1443735246,0
94062,459791,12,1446870595,1447034035,0
313455,359653,10,1445655330,1445860271,0
386526,465493,12,1443580492,1443700626,1
313455,464459,3,1447559358,1447777853,0
386528,465496,10,1443563174,1443756785,1
386528,465496,12,1443525904,1443728074,1
364573,436624,12,1443585477,1443736362,1
28676,765617,7,1443527601,1443737704,1
386504,465465,12,1443511555,1443680266,1
386533,465502,5,1443539289,1443709633,1
110243,119207,12,1443540887,1443754688,1
242729,733539,12,1451199610,1451326202,0
365704,438089,12,1443519031,1443695176,1
688042,817586,12,1446281296,1446396796,0
268993,419844,12,1443513184,1443675476,0
379168,455841,12,1445959534,1446144534,0
386448,465397,12,1445883599,1446033050,0
336323,399864,12,1443544000,1443750452,1
386533,465502,5,1444462026,1444607057,0
310867,366695,2,1443539252,1443674804,1
343794,409656,12,1444481131,1444594329,0
386526,465493,12,1443515081,1443743910,1
17597,173061,12,1443514725,1443698194,1
374748,442981,12,1443570990,1443737344,0
705586,838297,12,1443567354,1443734721,1
76947,81074,2,1443585093,1443728809,1
574348,271986,10,1443525770,1443734322,1
381388,458724,12,1443519059,1443680847,1
386061,464885,12,1443515151,1443758629,1
78975,172263,12,1443572928,1443692377,1
386527,465494,12,1443516120,1443720139,1
386459,465409,12,1444973542,1445218915,0
288940,338455,12,1446256005,1446436905,0
605413,681129,4,1443574652,1443732935,1
382114,459678,12,1444972320,1445111933,0
266405,309685,12,1448056309,1448193307,0
105528,113714,2,1443513708,1443689388,1
386542,465512,12,1443541392,1443692761,1
386568,479571,2,1443580019,1443737945,0
721061,855419,12,1443582463,1443720467,1
350564,418456,12,1448713109,1448865544,0
127449,139309,8,1443518298,1443692175,1
377895,454152,12,1443505435,1443734102,1
350326,418147,12,1443516324,1443755664,1
374773,449983,12,1447789162,1447965585,0
386522,465490,12,1448903731,1449044411,0
7283,418142,12,1443520353,1443732469,1
386391,465322,12,1443546704,1443721405,1
721058,738872,12,1447089690,1447205467,0
696333,677392,12,1443580252,1443703193,1
110243,119207,12,1443548543,1443744945,1
698723,224574,14,1443662247,1443865587,0
261745,303748,12,1443567934,1443702713,1
110243,119207,12,1443560545,1443741871,1
280872,328157,12,1443552760,1443681725,1
593456,851624,12,1448034357,1448268055,0
386533,465502,5,1443539646,1443705288,1
386486,465442,12,1443541794,1443694720,1
349582,417159,12,1443562154,1443705183,1
706594,846108,12,1444474080,1444652062,0
373254,448014,12,1444226835,1444423383,0
338086,402174,12,1443539119,1443682900,1
136055,149353,12,1443527322,1443705808,1
377998,454296,12,1443549729,1443679977,1
200000,465483,12,1443576610,1443685977,1
161674,279890,14,1444547314,1444702512,0
605390,733669,7,1443516168,1443712246,1
17492,93922,2,1443547308,1443748803,0
182557,205372,12,1444369142,1444556861,0
307355,362098,12,1443542005,1443725312,1
386534,465504,3,1443536139,1443744946,1
351887,420187,12,1443545592,1443739536,1
239320,275682,12,1443544767,1443688231,1
383651,855425,12,1443504371,1443753616,1
563067,853424,12,1443559182,1443702738,1
291253,341422,12,1444798054,1444978494,0
386459,410343,12,1450524076,1450658914,0
688042,817589,12,1443571910,1443711596,1
377998,725216,12,1449804574,1449966705,0
2221,456024,12,1443535930,1443757833,1
349461,416985,12,1443509097,1443695999,1
385507,464142,12,1449658087,1449878011,0
671920,355847,12,1447341247,1447579768,0
377998,454296,12,1443585534,1443698358,1
386561,463058,10,1447111589,1447299320,0
103903,855924,12,1446591231,1446801584,0
386561,465539,3,1443546299,1443704141,1
327021,387750,12,1443584577,1443743498,1
200000,465483,12,1443528506,1443706561,1
126340,429666,12,1443529481,1443716503,1
356399,426007,12,1443510867,1443713335,1
85101,463875,12,1447340915,1447471624,0
336207,399723,12,1443514125,1443758037,1
342595,408056,12,1443585609,1443748415,1
386561,465539,12,1451258149,1451434542,0
371863,364218,2,1446441970,1446561466,0
712513,845605,12,1443552343,1443738409,1
386485,465440,12,1443581497,1443743277,1
383027,460881,12,1445729060,1445908283,0
377998,454296,12,1450168618,1450298991,0
368486,441722,2,1443505726,1443759491,1
377958,777674,12,1443534734,1443695573,0
277634,323954,12,1443510678,1443757221,1
386502,465462,12,1443548502,1443744299,1
287252,336288,12,1443506809,1443753742,1
54506,97939,12,1443561374,1443676639,1
385299,379572,12,1443563299,1443746249,0
200000,465483,12,1443528732,1443726050,1
382979,686979,12,1448962852,1449081573,0
385371,463965,5,1443530951,1443697334,1
386360,465279,12,1443513481,1443714387,1
687550,816967,12,1445160607,1445300868,0
377145,453256,12,1448423661,1448604222,0
384345,462634,12,1445710208,1445845764,0
368580,441832,12,1450961730,1451153527,0
384906,463329,8,1447632528,1447739351,0
343154,442440,12,1443565175,1443752873,1
16069,15641,2,1443544601,1443706053,1
337174,400981,12,1443562541,1443753879,1
278055,324504,12,1443521233,1443707698,1
381275,458575,12,1443517509,1443703694,1
357066,426856,2,1443583658,1443738014,1
206642,636305,12,1451380096,1451526347,0
386182,408727,12,1449930144,1450113446,0
273391,442973,3,1451286496,1451489874,0
386470,465421,7,1443575766,1443686792,1
233582,461180,12,1448470955,1448687387,0
200000,708643,12,1444125853,1444241494,0
354215,423147,12,1443510088,1443673861,1
15137,14720,2,1449420687,1449571351,0
135115,148235,12,1443552591,1443675631,1
386533,465502,5,1443513774,1443684262,1
382931,386709,12,1448353616,1448492204,0
381093,458340,12,1445654430,1445855033,0
381687,459122,6,1448557933,1448678305,0
381687,459122,7,1443550476,1443689960,1
310867,454523,12,1448730718,1448835475,0
519258,733457,4,1443526892,1443710692,1
330580,392435,2,1443542633,1443751015,1
604567,733457,4,1443538458,1443693420,1
604566,750831,4,1448917198,1449116096,0
386533,465502,5,1443508242,1443758377,1
15130,14715,1,1443502166,1443735540,1
378012,463570,12,1450777062,1450921778,0
24623,24271,12,1443562268,1443701755,1
15130,14715,1,1444267587,1444408548,0
91066,97102,12,1446757393,1446928070,0
279234,458146,12,1443548696,1443725079,1
139421,372487,12,1443511098,1443697577,1
320097,384300,12,1450762067,1450925624,0
518089,442643,12,1443548656,1443721777,1
638989,760992,12,1450115755,1450362686,0
326378,465503,12,1443531790,1443701151,1
343154,442440,12,1443579945,1443689255,1
386443,465390,12,1451217751,1451397749,0
241536,281243,12,1443549972,1443735796,1
308137,464814,12,1445583346,1445718850,0
212373,465429,12,1443574130,1443686741,1
385131,463627,12,1443572153,1443697516,1
383255,461174,2,1443540935,1443687053,1
139817,845958,12,1443553292,1443757260,1
239019,452443,12,1447345412,1447557999,0
14964,14550,12,1443571141,1443751879,1
375850,451404,12,1446634070,1446748340,0
719720,729053,12,1444548022,1444786771,0
67113,408065,12,1443658177,1443809451,0
325462,855278,12,1443561190,1443739179,1
349867,417531,12,1447574571,1447674732,0
207009,235487,12,1443573651,1443705832,1
82534,453434,12,1445437611,1445558024,0
386526,465493,12,1443556948,1443729484,1
292562,655264,14,1443533158,1443694933,1
225109,375805,12,1443542786,1443725415,1
378012,454316,12,1443572184,1443756553,1
386224,253624,12,1444551008,1444700674,0
348865,416197,12,1443526830,1443729877,1
368153,441303,12,1443525244,1443707682,1
383423,461391,12,1446189970,1446431567,0
377145,453126,12,1450756071,1450848145,0
92537,145786,12,1450812749,1451015682,0
239019,452443,12,1443521507,1443746356,1
550607,769939,12,1443531054,1443698145,0
151025,167254,12,1445768562,1445960296,0
103931,111904,12,1446252434,1446408079,0
372932,447577,12,1444047723,1444267309,0
340378,405126,12,1447141244,1447335853,0
329312,390775,12,1443596251,1443714401,0
386537,465507,12,1443553314,1443687078,1
218617,841374,12,1443584851,1443745411,1
602566,855335,12,1443551187,1443712697,1
386511,465476,12,1443573875,1443715417,1
105828,401586,12,1443572112,1443673944,1
101067,767983,6,1443533444,1443755400,1
101067,767983,6,1443548347,1443712791,1
371565,445805,12,1449460781,1449622877,0
383027,134833,12,1443812191,1444006004,0
374699,449883,12,1443583812,1443682706,1
598720,731740,4,1443552199,1443692365,1
348537,622777,12,1445019022,1445142259,0
718895,852998,12,1446744623,1446910361,0
366238,438822,12,1443510828,1443726968,1
288472,443661,12,1451059724,1451256282,0
287764,336934,12,1451458830,1451646811,0
37943,464459,12,1443573578,1443690361,1
386448,875227,2,1444090520,1444284778,0
385775,451899,12,1449625255,1449762115,0
15131,14716,1,1443510168,1443697458,1
164414,446383,12,1443583630,1443697908,1
386513,465478,12,1443546038,1443695248,1
386522,465490,12,1443530876,1443711772,1
370673,444641,12,1443559287,1443678306,1
220834,439934,12,1445583828,1445740411,0
650447,315206,6,1443504642,1443728143,0
41036,327214,12,1443575443,1443714888,1
700100,813264,12,1443545506,1443707647,0
368486,441722,12,1443549935,1443750112,1
773222,683600,14,1443579322,1443704080,1
13438,13072,12,1443529802,1443679458,1
204530,418148,12,1450481748,1450662084,0
377898,454156,8,1443513413,1443749514,1
348748,416030,12,1443530429,1443750053,1
89161,462318,12,1443567132,1443710803,1
370981,456279,8,1443545981,1443745833,1
386511,465476,12,1443510283,1443691993,1
277619,328730,12,1443537623,1443730549,0
385226,552838,12,1443566038,1443710065,0
712513,845605,12,1443527148,1443744800,1
350332,418156,12,1443510915,1443758956,1
384584,462929,12,1443547239,1443717532,1
339174,403577,12,1451512140,1451629224,0
349073,447486,12,1443582289,1443733949,1
320353,379033,12,1443523701,1443727519,1
13438,13072,12,1450164660,1450329992,0
381112,14520,14,1448930152,1449048115,0
384584,462929,12,1448534818,1448713311,0
320353,379033,12,1443569689,1443726298,1
280774,328026,12,1443575918,1443723328,1
712513,845605,12,1443505073,1443693355,1
283091,330944,12,1446147540,1446363530,0
372749,447348,12,1451094316,1451258647,0
332455,457308,12,1443534011,1443708550,1
386034,464852,2,1446977759,1447165884,0
148193,449997,12,1444767418,1444938148,0
608620,856039,12,1443577448,1443681543,1
602566,855335,12,1443564322,1443759012,1
649787,672711,14,1443541106,1443688134,1
383558,464350,12,1444919417,1445084909,0
261504,464695,12,1443587317,1443757320,1
102275,463336,12,1445775282,1445952718,0
362513,433937,12,1443540577,1443744736,1
89161,462318,3,1443582111,1443683871,1
384721,463595,7,1443586556,1443686511,1
245588,391761,12,1443516337,1443674459,0
329049,390424,12,1447902227,1448134983,0
216420,263622,12,1448640115,1448755135,0
357809,427784,12,1443520433,1443679845,1
386511,465476,12,1447264005,1447463177,0
88213,117469,6,1443535238,1443674646,1
192876,218065,12,1443573523,1443744896,1
381696,459135,12,1446828140,1446946170,0
349073,447486,12,1444329340,1444474335,0
320715,379516,12,1444127981,1444299756,0
155126,459662,3,1443576807,1443690944,1
383363,461314,12,1443520122,1443713980,1
102275,421556,12,1443576538,1443709435,0
377928,454196,12,1443536179,1443727164,1
56010,423728,12,1446331643,1446548684,0
721093,448187,12,1443567788,1443745437,0
383172,461060,12,1443518728,1443724989,1
317073,374766,12,1443505371,1443752872,1
385799,459657,12,1443555038,1443743475,0
195711,452339,12,1451316227,1451460689,0
385299,463861,8,1443551705,1443724863,1
317548,735843,12,1443564732,1443743235,1
105496,462359,12,1443558973,1443729085,1
383027,460881,12,1443555670,1443740370,1
377923,454190,12,1443571580,1443721311,1
385299,290915,8,1443574625,1443737012,0
386224,465099,12,1447495818,1447686937,0
340983,263949,12,1443516726,1443733370,0
383312,167128,12,1448251990,1448361942,0
310867,366695,12,1450362472,1450574416,0
386458,465408,12,1443532505,1443759776,1
338041,402112,12,1443548814,1443676510,1
384950,463385,12,1444911624,1445115430,0
235582,390031,12,1443566412,1443676443,1
328446,389594,12,1443537625,1443683207,1
158871,176615,12,1443579138,1443712645,1
384950,463385,14,1449942794,1450087438,0
282214,329830,2,1450942456,1451136778,0
574760,707478,6,1443574880,1443710080,1
383029,465441,2,1444273628,1444466061,0
15989,856251,12,1450027638,1450216958,0
340609,405416,12,1443567316,1443709148,1
379095,455739,12,1443577238,1443683240,1
282214,329830,10,1443557399,1443710221,1
293965,344889,12,1449184329,1449320617,0
338041,402112,10,1443584447,1443681273,1
338041,402112,12,1443559689,1443696566,1
384547,462886,12,1443563197,1443759434,1
282214,464612,12,1443567231,1443688623,0
226911,736536,6,1451205322,1451391553,0
340983,406394,12,1443562393,1443723964,1
386480,465432,12,1448582752,1448775226,0
379095,455739,10,1449890059,1450097493,0
379095,455739,12,1444148442,1444281774,0
382114,806361,12,1443584623,1443718407,0
351332,419450,12,1443574558,1443709091,1
365063,437278,12,1443511742,1443727391,1
383029,465441,12,1443516717,1443710646,1
100526,392288,12,1443584668,1443711030,1
181126,203648,12,1443525329,1443686592,1
347347,414221,12,1443572837,1443715474,1
383029,465441,12,1443514660,1443679455,1
348430,78268,12,1445600115,1445744012,0
720861,436984,12,1443513470,1443689645,1
383488,376512,12,1443566215,1443740154,0
274537,320048,12,1449831897,1449950642,0
309076,433311,12,1443521218,1443727824,1
138167,415704,12,1443587764,1443688973,1
15989,856251,12,1446339051,1446463643,0
202760,664197,7,1443543506,1443742676,1
721265,463841,12,1443531638,1443757260,0
650449,705567,6,1444045620,1444224988,0
365985,438491,2,1443546944,1443725538,1
378811,455353,2,1443560072,1443724038,1
359309,429695,12,1443546914,1443738209,1
386524,465491,12,1446908892,1447051484,0
373283,448049,12,1445073236,1445273578,0
351332,379635,12,1443569651,1443698032,0
155126,459662,12,1443515857,1443728874,1
274537,320048,12,1449773839,1449948160,0
360097,430701,12,1443567449,1443717251,1
517253,178252,7,1445783454,1446025786,0
96614,782444,12,1451173636,1451322856,0
15989,856251,12,1444942994,1445111834,0
386474,465425,12,1450918691,1451097149,0
365985,438491,12,1443504125,1443713570,1
347604,414540,12,1444465684,1444641978,0
374699,449883,12,1443552937,1443679187,1
385406,464015,12,1443561567,1443707787,1
376632,452435,12,1443583626,1443759478,1
392287,732352,4,1448746577,1448930842,0
383172,461060,2,1443572790,1443676392,1
361281,432275,12,1443543695,1443679633,1
310867,366695,12,1443585876,1443684799,1
340983,406394,12,1443554718,1443688256,1
274537,320048,2,1443524272,1443705680,1
650447,770074,7,1443574708,1443760358,1
603338,855619,12,1443540256,1443712199,1
650447,770074,7,1443579554,1443675196,1
15989,856251,12,1443846755,1443969161,0
382114,320677,12,1447103419,1447286340,0
386166,445282,12,1443525921,1443707876,0
366062,438600,12,1443822187,1444022882,0
375077,450381,12,1449402366,1449574673,0
80904,85529,12,1443537295,1443686855,1
288690,856248,12,1444279319,1444401588,0
274537,377453,12,1446484381,1446641548,0
15989,460513,12,1443550668,1443753255,0
350623,418534,12,1443587578,1443680058,1
288095,535332,12,1443547610,1443691327,1
650450,770075,7,1444933823,1445109811,0
366100,438650,12,1447084494,1447251299,0
385299,459238,12,1449559137,1449789671,0
679933,465018,12,1444408868,1444587498,0
380910,458100,12,1443586654,1443746574,1
385422,464033,12,1443571424,1443749350,1
309980,848874,12,1443535163,1443702673,1
15989,856251,12,1450153356,1450306961,0
350327,418149,12,1443516367,1443680816,1
721218,855597,12,1449223624,1449462041,0
650450,381057,7,1450415530,1450619631,0
357683,427630,12,1443514171,1443733880,1
673418,797266,12,1444659027,1444814740,0
278050,424191,12,1443551693,1443716580,1
326378,465503,12,1443560896,1443701809,1
711113,290767,12,1443548022,1443723861,1
375150,450477,12,1444343621,1444513606,0
431512,448658,12,1450303288,1450458701,0
357618,453291,12,1443518714,1443730863,1
386490,465446,12,1447338542,1447526580,0
377592,458204,12,1447799129,1447950239,0
208997,332403,12,1446495829,1446639130,0
666515,881563,14,1445024950,1445218518,0
375156,450483,12,1447395378,1447620091,0
371379,445564,12,1447900813,1448075371,0
306183,724353,10,1450991102,1451116412,0
671920,795083,12,1444718290,1444928672,0
706298,691139,12,1443521690,1443717807,0
647486,767753,6,1443562436,1443752232,1
224718,457820,6,1443543482,1443745818,1
603338,855619,12,1443514062,1443719666,1
366313,438927,12,1446073330,1446215699,0
386526,465493,12,1446629930,1446811001,0
102275,463336,12,1447278960,1447411693,0
7323,418154,12,1443544223,1443745371,1
300341,465464,12,1445453944,1445543018,0
383255,461174,12,1450548265,1450774978,0
320715,379516,3,1444023219,1444207375,0
603338,442146,10,1443507128,1443760905,1
386480,465432,12,1445335760,1445505971,0
381715,459156,12,1447267761,1447437926,0
721761,856201,12,1450374216,1450500340,0
72014,465448,12,1447771293,1447964764,0
13438,13072,12,1443549181,1443697704,1
319030,377342,12,1443575939,1443747187,1
385666,745566,7,1443547082,1443684483,0
386423,465365,12,1450514457,1450728114,0
386443,431974,12,1443583632,1443701454,0
151205,167472,12,1443503740,1443693592,1
367952,449248,12,1444681677,1444851293,0
649071,769010,7,1443541343,1443733389,1
316909,374558,6,1443510633,1443740020,1
658570,662215,14,1445615754,1445789915,0
378811,455353,12,1450216323,1450339277,0
381925,459432,12,1443541896,1443718098,1
386524,465491,12,1443566965,1443711062,1
357618,321943,12,1443586879,1443749720,0
512254,648468,14,1446796335,1447001452,0
142227,156693,12,1443537761,1443695920,1
652473,711505,12,1443586002,1443747743,1
381925,459432,6,1443526679,1443695051,1
373851,448782,10,1447198405,1447323866,0
373851,448782,12,1443523792,1443688569,1
316909,374558,6,1443510263,1443699549,1
322500,381827,12,1443569559,1443685894,1
256347,296951,2,1443553697,1443680366,1
150329,458103,12,1443524305,1443759175,0
384140,462451,12,1447128161,1447335708,0
326905,387592,12,1448043982,1448216426,0
650450,770075,7,1443886595,1444038744,0
373851,448782,6,1443532718,1443694983,1
384264,455296,12,1443552084,1443678977,0
198726,461299,12,1443526154,1443714252,1
340983,463715,12,1443526529,1443687505,0
384721,463595,7,1443518035,1443698104,1
339464,403941,12,1443517986,1443688655,1
676942,802397,12,1443522666,1443679545,1
692011,95396,12,1443554507,1443695173,1
66582,819550,12,1443588327,1443734308,1
39577,464092,12,1450878433,1451047694,0
373171,447906,12,1443553673,1443695466,1
356071,462046,12,1443558699,1443704773,1
106859,460248,12,1448303059,1448464240,0
190673,443870,12,1443505126,1443688713,1
785894,464484,14,1443502582,1443703262,1
721571,461906,12,1443517949,1443704249,1
383249,461162,12,1443512653,1443756467,1
385408,443074,12,1443574908,1443691002,0
643345,650895,6,1443529187,1443698450,1
191815,216720,12,1445440076,1445631738,0
116824,465084,12,1443525603,1443721809,1
118391,128651,12,1443567951,1443724303,1
650447,770074,6,1443583886,1443695338,1
377890,454146,12,1447660439,1447828819,0
357618,453291,12,1443539629,1443685598,1
374352,449438,8,1443550899,1443741070,1
260537,302203,12,1446881388,1447095606,0
376110,451747,12,1446961795,1447151082,0
671119,794095,12,1443588152,1443719722,1
357618,453291,12,1443532829,1443751995,1
385406,464015,12,1443557565,1443678518,1
384747,463127,8,1443526789,1443754296,1
386522,465490,12,1446396541,1446579503,0
605999,370717,7,1443549150,1443706030,1
373102,447807,12,1443527003,1443692259,1
13438,13072,12,1443503788,1443693533,1
374352,449438,12,1443539069,1443676488,1
194467,220047,12,1443573579,1443699917,1
157284,463615,12,1443570316,1443742803,1
386443,465390,12,1451341647,1451538947,0
29383,855935,12,1450411017,1450618184,0
647486,767753,6,1443585381,1443697299,1
374352,449438,12,1443557843,1443721480,1
384721,463595,12,1443561921,1443692833,1
455955,733693,4,1443567997,1443710430,1
386504,465465,12,1444428636,1444608180,0
384264,462523,12,1447093208,1447286920,0
493782,811982,12,1443569004,1443760151,1
431512,448658,12,1443566227,1443747388,1
692005,95396,12,1443559877,1443682306,1
386436,465382,12,1451405746,1451563250,0
13438,13072,12,1443517045,1443739303,1
384929,463359,12,1450263412,1450461415,0
317535,458626,12,1443582006,1443745758,1
39577,464092,12,1450225175,1450369696,0
386629,465623,2,1443514773,1443725389,1
7283,418142,12,1444114450,1444276353,0
382114,459678,12,1448155654,1448352940,0
374352,449438,2,1443566232,1443732643,1
680162,806925,12,1447333021,1447445963,0
7323,262020,12,1443516339,1443750537,0
350322,418143,12,1443566712,1443696534,1
602566,855335,12,1443530532,1443677997,1
15000,14586,12,1443509963,1443747616,1
386509,465473,12,1446315904,1446514470,0
195791,675364,4,1443573827,1443733326,1
385453,659566,12,1443562815,1443732824,0
384721,463595,12,1443573633,1443696576,1
386463,465414,12,1447273000,1447525606,0
383172,461060,2,1443563509,1443696379,1
369738,443377,12,1443511346,1443739122,1
528321,788860,9,1448104826,1448293723,0
721761,378897,12,1446839354,1446966686,0
359309,429695,12,1443569343,1443692650,1
602566,855335,12,1450774878,1450983712,0
386544,465515,12,1451276546,1451420798,0
3250,431494,12,1443512962,1443724880,0
385799,464540,12,1449040624,1449249841,0
301057,353913,12,1443578590,1443711990,1
386504,465465,12,1443531974,1443683801,1
99284,106619,12,1443511765,1443731959,1
350326,752859,12,1448985306,1449213586,0
260537,302203,12,1443552149,1443689555,1
156714,461437,2,1443571490,1443712617,1
386502,465462,12,1449113963,1449267031,0
382456,460124,2,1449431274,1449608321,0
