441,10,-1,-1,-1,-1,39,-1,-1
442,29,-1,-1,-1,-1,-1,-1,6
447,-1,-1,-1,-1,-1,181,-1,-1
453,11,-1,-1,-1,-1,-1,-1,-1
462,29,-1,-1,-1,-1,190,-1,-1
465,-1,-1,14,-1,-1,-1,-1,-1
471,19,-1,-1,-1,-1,155,-1,-1
479,-1,-1,-1,400,-1,-1,-1,-1
480,14,-1,-1,-1,-1,109,-1,-1
487,10,-1,-1,-1,-1,-1,-1,-1
488,13,-1,-1,-1,-1,143,-1,-1
493,32,-1,-1,-1,-1,-1,-1,25
494,-1,-1,-1,-1,-1,157,-1,-1
496,19,-1,-1,-1,-1,155,-1,18
497,10,-1,-1,-1,-1,155,-1,-1
498,19,-1,-1,-1,-1,188,-1,-1
499,3,-1,-1,-1,-1,177,-1,-1
503,10,-1,-1,-1,-1,34,-1,-1
504,0,-1,-1,201,-1,-1,-1,-1
506,29,-1,-1,-1,-1,142,-1,-1
509,15,-1,7,-1,-1,-1,-1,-1
517,11,-1,-1,-1,-1,-1,-1,22
518,29,-1,-1,-1,-1,168,-1,5
525,-1,-1,-1,-1,-1,208,-1,-1
526,-1,-1,-1,-1,-1,167,-1,-1
531,-1,-1,-1,381,-1,-1,-1,-1
534,-1,-1,-1,56,-1,-1,-1,-1
535,-1,-1,-1,-1,-1,99,-1,-1
537,-1,-1,-1,-1,-1,24,-1,-1
538,13,-1,-1,-1,-1,-1,-1,25
540,10,-1,-1,-1,-1,169,-1,-1
549,5,-1,-1,-1,-1,121,-1,-1
560,9,-1,-1,-1,-1,151,-1,-1
561,17,-1,-1,-1,-1,-1,-1,6
570,19,-1,-1,-1,-1,155,-1,-1
575,18,-1,-1,-1,-1,111,-1,-1
583,9,-1,-1,-1,-1,122,-1,-1
585,17,-1,-1,-1,-1,18,-1,-1
586,19,-1,-1,-1,-1,97,-1,24
590,0,-1,-1,-1,-1,64,-1,-1
591,-1,-1,-1,-1,-1,136,-1,-1
593,14,-1,-1,-1,-1,219,-1,-1
596,3,-1,-1,-1,-1,86,-1,-1
597,29,-1,-1,-1,-1,185,-1,-1
603,3,-1,-1,-1,-1,86,-1,-1
604,5,-1,-1,-1,-1,155,-1,-1
606,19,-1,-1,-1,-1,155,-1,-1
613,19,-1,-1,-1,-1,155,-1,-1
618,29,-1,-1,-1,-1,2,-1,25
620,5,-1,-1,-1,-1,185,-1,-1
623,23,-1,-1,-1,34,147,-1,-1
625,4,-1,-1,-1,-1,37,-1,-1
627,13,-1,-1,-1,-1,-1,-1,-1
629,13,-1,-1,-1,-1,155,-1,-1
633,11,-1,-1,-1,-1,-1,-1,-1
638,5,-1,-1,-1,-1,-1,-1,-1
642,3,-1,-1,-1,-1,155,-1,-1
643,-1,-1,-1,-1,-1,44,-1,-1
644,17,-1,-1,254,-1,-1,-1,-1
647,10,-1,-1,-1,-1,-1,-1,-1
652,11,-1,-1,-1,-1,213,-1,-1
656,29,-1,-1,-1,-1,29,-1,-1
668,10,-1,-1,-1,-1,192,-1,-1
677,-1,-1,11,-1,-1,56,16,-1
679,29,-1,-1,-1,-1,134,-1,-1
684,10,-1,-1,-1,-1,67,-1,-1
686,10,-1,-1,-1,-1,173,-1,-1
690,-1,-1,-1,-1,-1,204,-1,-1
692,-1,-1,-1,-1,-1,153,-1,-1
695,29,-1,-1,-1,-1,4,-1,8
700,29,-1,-1,-1,-1,-1,-1,-1
702,17,-1,-1,-1,-1,157,-1,-1
705,19,8,-1,-1,-1,155,-1,25
707,3,-1,-1,-1,-1,99,-1,-1
708,29,-1,-1,-1,-1,155,-1,-1
712,4,-1,-1,-1,-1,-1,-1,22
713,13,-1,-1,-1,-1,116,-1,-1
714,-1,-1,-1,-1,-1,67,-1,-1
716,29,-1,-1,-1,-1,192,-1,-1
723,0,-1,-1,-1,-1,136,-1,-1
729,-1,-1,-1,-1,-1,38,-1,-1
731,3,-1,-1,-1,-1,155,-1,-1
736,-1,-1,10,-1,-1,83,-1,-1
739,29,-1,-1,-1,-1,109,-1,-1
743,0,-1,-1,-1,-1,-1,-1,22
744,29,-1,-1,-1,-1,64,-1,-1
746,3,-1,-1,-1,-1,83,-1,-1
747,5,-1,-1,-1,-1,66,-1,-1
749,10,-1,-1,-1,-1,-1,-1,12
750,29,-1,-1,-1,-1,3,-1,8
754,19,-1,-1,-1,-1,155,-1,-1
760,11,-1,-1,-1,-1,-1,-1,20
761,14,-1,12,-1,-1,-1,-1,-1
771,5,-1,-1,-1,-1,214,-1,-1
774,19,-1,-1,-1,-1,155,-1,24
779,29,-1,-1,-1,-1,117,-1,-1
781,19,-1,-1,-1,-1,155,-1,21
790,-1,-1,-1,-1,-1,155,-1,-1
797,-1,-1,-1,1,-1,-1,-1,-1
807,-1,-1,-1,-1,-1,93,-1,-1
809,15,-1,-1,-1,-1,51,-1,-1
810,18,-1,-1,-1,-1,-1,-1,24
816,19,-1,-1,-1,-1,-1,-1,-1
820,0,-1,-1,-1,-1,-1,-1,22
823,-1,-1,-1,-1,-1,31,-1,-1
825,29,-1,-1,-1,-1,105,-1,-1
830,4,-1,-1,-1,-1,-1,-1,11
837,5,-1,-1,-1,-1,-1,-1,-1
840,7,-1,-1,-1,-1,-1,-1,-1
843,29,-1,-1,-1,-1,109,-1,-1
844,28,-1,-1,-1,-1,-1,-1,-1
845,14,-1,-1,-1,-1,4,-1,-1
846,19,-1,-1,-1,-1,155,-1,25
849,17,-1,-1,-1,-1,44,-1,-1
853,0,-1,-1,-1,-1,59,-1,-1
856,3,-1,-1,-1,-1,167,-1,-1
866,29,-1,-1,-1,-1,49,-1,-1
875,-1,-1,13,-1,-1,162,-1,-1
877,-1,-1,-1,-1,-1,53,-1,-1
879,23,-1,-1,-1,-1,-1,-1,-1
880,23,-1,-1,-1,21,-1,-1,-1
881,29,-1,-1,-1,-1,119,-1,24
882,4,-1,-1,-1,-1,-1,-1,-1
883,0,-1,9,-1,-1,-1,-1,-1
885,29,-1,-1,-1,-1,37,-1,-1
891,-1,-1,-1,-1,-1,112,-1,-1
892,11,-1,-1,-1,-1,155,-1,-1
894,29,-1,-1,-1,-1,155,-1,-1
895,13,-1,-1,-1,-1,155,-1,-1
897,-1,-1,-1,284,-1,-1,-1,-1
900,29,1,-1,-1,-1,-1,-1,20
906,8,-1,-1,-1,-1,-1,-1,-1
909,17,-1,-1,-1,-1,210,-1,-1
914,-1,-1,11,-1,-1,15,-1,-1
917,-1,-1,-1,-1,-1,155,-1,-1
918,29,-1,-1,-1,-1,185,-1,20
924,31,-1,10,-1,-1,-1,-1,-1
928,1,-1,-1,-1,-1,164,-1,-1
938,-1,-1,-1,-1,-1,193,-1,-1
939,-1,-1,-1,-1,-1,155,-1,-1
943,-1,-1,-1,-1,-1,86,-1,-1
944,29,-1,-1,-1,-1,-1,-1,-1
949,10,-1,-1,-1,-1,162,-1,-1
950,9,-1,-1,-1,-1,56,-1,-1
952,19,-1,-1,-1,-1,155,-1,-1
953,4,-1,-1,-1,-1,194,-1,-1
958,29,-1,-1,-1,-1,177,-1,-1
960,32,-1,-1,-1,-1,-1,-1,11
961,14,-1,-1,-1,-1,86,-1,-1
967,-1,-1,-1,-1,-1,155,-1,-1
968,5,-1,-1,-1,-1,-1,-1,20
970,14,-1,-1,-1,-1,155,-1,-1
974,4,-1,-1,-1,-1,187,-1,-1
975,19,-1,-1,-1,-1,192,-1,24
976,19,-1,-1,-1,-1,179,-1,24
979,28,-1,-1,-1,-1,60,-1,-1
988,5,-1,-1,-1,-1,195,-1,-1
989,11,-1,-1,-1,-1,60,-1,-1
990,29,-1,-1,-1,-1,155,-1,-1
992,10,-1,9,-1,-1,-1,-1,-1
993,-1,-1,-1,-1,-1,155,-1,-1
997,0,-1,-1,-1,-1,181,-1,-1
998,-1,-1,-1,-1,-1,86,-1,-1
1002,10,-1,-1,-1,-1,204,-1,-1
1011,13,-1,-1,-1,-1,219,-1,-1
1017,14,-1,-1,-1,-1,200,-1,-1
1019,25,-1,-1,-1,-1,9,-1,-1
1034,32,-1,-1,-1,-1,-1,-1,1
1038,5,-1,-1,-1,-1,155,-1,-1
1039,14,-1,-1,-1,-1,20,-1,-1
1042,29,-1,-1,-1,-1,4,-1,24
1043,-1,-1,-1,-1,-1,212,-1,-1
1047,-1,-1,-1,-1,-1,155,-1,-1
1057,-1,-1,-1,-1,-1,219,-1,-1
1067,-1,-1,11,-1,-1,9,-1,-1
1072,-1,-1,-1,146,-1,-1,-1,-1
1074,-1,-1,-1,-1,-1,177,-1,-1
1081,31,-1,-1,-1,-1,-1,-1,-1
1082,3,-1,-1,-1,-1,53,-1,-1
1089,-1,-1,-1,-1,-1,168,-1,-1
1090,31,-1,-1,-1,-1,-1,-1,16
1092,29,-1,-1,-1,-1,-1,-1,-1
1101,29,-1,-1,-1,-1,203,-1,-1
1103,4,-1,-1,-1,-1,9,-1,-1
1105,0,-1,-1,-1,-1,155,-1,-1
1115,9,-1,-1,-1,-1,29,-1,-1
1121,4,-1,-1,-1,-1,86,-1,-1
1126,13,-1,-1,-1,-1,76,-1,-1
1127,-1,-1,-1,-1,-1,93,-1,-1
1131,10,-1,-1,-1,-1,198,-1,-1
1133,22,-1,-1,-1,-1,84,-1,-1
1139,10,-1,7,-1,-1,-1,-1,-1
1141,4,-1,-1,-1,-1,30,-1,-1
1145,29,-1,-1,-1,-1,155,-1,20
1146,29,-1,-1,-1,-1,177,-1,-1
1148,-1,-1,-1,-1,-1,155,-1,-1
1150,3,-1,-1,-1,-1,153,-1,-1
1152,5,-1,-1,-1,-1,219,-1,-1
1154,9,-1,-1,-1,-1,186,-1,-1
1155,29,-1,-1,-1,-1,219,-1,-1
1156,29,-1,-1,-1,-1,56,-1,14
1159,-1,-1,-1,-1,-1,11,-1,-1
1162,5,-1,-1,-1,-1,204,-1,-1
1170,4,-1,-1,-1,-1,87,-1,-1
1171,23,-1,-1,-1,21,-1,-1,5
1176,19,-1,-1,-1,-1,155,-1,-1
1178,5,-1,-1,-1,-1,-1,-1,21
1188,-1,-1,-1,-1,-1,203,-1,-1
1190,29,-1,-1,-1,-1,83,-1,24
1194,-1,-1,-1,206,-1,-1,-1,-1
1196,5,-1,-1,-1,-1,155,-1,-1
1198,14,-1,-1,-1,-1,164,-1,-1
1199,5,-1,-1,-1,-1,-1,-1,18
1203,29,-1,-1,-1,-1,-1,-1,-1
1209,4,-1,-1,-1,-1,155,-1,-1
1217,11,-1,-1,-1,-1,185,-1,-1
1220,17,-1,-1,-1,-1,164,-1,-1
1229,-1,-1,-1,-1,-1,86,-1,-1
1230,29,-1,-1,-1,-1,91,-1,-1
1235,0,-1,-1,-1,-1,-1,-1,23
1238,-1,-1,-1,-1,-1,178,-1,-1
1246,11,-1,-1,-1,-1,181,-1,-1
1255,13,-1,-1,-1,-1,137,-1,-1
1258,19,-1,-1,-1,-1,155,-1,21
1264,23,-1,-1,-1,21,-1,-1,20
1265,5,-1,-1,-1,-1,141,-1,-1
1269,29,-1,-1,-1,-1,155,-1,20
1280,29,-1,-1,-1,-1,-1,-1,-1
1281,7,-1,-1,-1,-1,40,-1,-1
1282,-1,-1,-1,-1,-1,102,-1,-1
1289,9,-1,-1,-1,-1,7,-1,-1
1292,4,-1,-1,-1,-1,55,-1,-1
1294,29,-1,-1,-1,-1,29,-1,-1
1295,9,-1,-1,-1,-1,44,-1,-1
1296,-1,-1,-1,-1,-1,86,-1,-1
1301,19,-1,-1,-1,-1,53,-1,25
1305,-1,-1,7,-1,-1,-1,-1,-1
1309,-1,-1,-1,-1,-1,-1,-1,-1
1313,3,-1,-1,-1,-1,108,-1,-1
1314,14,-1,-1,-1,-1,137,-1,-1
1315,29,-1,-1,-1,-1,177,-1,-1
1316,32,-1,-1,-1,-1,-1,-1,1
1323,19,-1,-1,-1,-1,-1,-1,-1
1325,11,-1,-1,-1,-1,-1,-1,14
1330,15,-1,-1,-1,-1,139,-1,-1
1333,3,-1,-1,-1,-1,167,-1,-1
1349,4,-1,-1,413,-1,-1,-1,-1
1355,-1,-1,13,-1,-1,-1,-1,-1
1357,28,-1,-1,-1,-1,155,-1,-1
1360,0,-1,-1,-1,-1,99,-1,-1
1361,14,-1,-1,-1,-1,1,-1,-1
1364,-1,-1,-1,-1,-1,93,-1,-1
1377,14,-1,-1,-1,-1,134,-1,-1
1381,-1,-1,11,-1,-1,-1,16,-1
1388,9,-1,-1,-1,-1,155,-1,-1
1390,22,-1,-1,-1,-1,-1,-1,-1
1396,29,-1,-1,-1,-1,79,-1,22
1401,-1,-1,-1,-1,-1,181,-1,-1
1402,23,-1,-1,-1,55,-1,-1,17
1407,-1,-1,-1,-1,-1,56,-1,-1
1409,29,-1,-1,-1,-1,84,-1,20
1413,18,-1,-1,-1,-1,105,-1,-1
1416,11,-1,-1,-1,-1,-1,-1,-1
1417,-1,-1,10,-1,-1,137,-1,-1
1419,28,-1,-1,-1,-1,155,-1,-1
1421,-1,-1,-1,-1,-1,39,-1,-1
1422,19,-1,-1,-1,-1,155,-1,-1
1425,13,-1,-1,-1,-1,-1,-1,13
1432,14,-1,-1,-1,-1,47,-1,-1
1437,29,-1,-1,-1,-1,219,-1,-1
1447,31,-1,-1,-1,-1,-1,-1,-1
1456,-1,-1,-1,-1,-1,158,-1,-1
1457,9,-1,-1,-1,-1,177,-1,-1
1459,5,-1,-1,-1,-1,83,-1,-1
1460,-1,-1,-1,-1,-1,62,-1,-1
1461,0,-1,-1,-1,-1,119,-1,-1
1465,19,-1,-1,-1,-1,155,-1,-1
1468,5,-1,-1,-1,-1,155,-1,-1
1472,26,-1,-1,-1,-1,174,-1,-1
1474,10,-1,-1,-1,-1,13,-1,-1
1476,29,3,-1,-1,-1,-1,-1,14
1485,29,-1,-1,-1,-1,107,-1,-1
1490,-1,-1,-1,-1,-1,193,-1,-1
1500,29,-1,-1,-1,-1,1,-1,2
1502,4,-1,-1,-1,-1,1,-1,-1
1503,-1,-1,-1,147,-1,-1,-1,-1
1520,19,-1,-1,-1,-1,155,-1,24
1529,29,-1,-1,-1,-1,131,-1,18
1530,1,-1,-1,-1,-1,155,-1,-1
1536,-1,-1,-1,-1,-1,74,-1,-1
1537,19,-1,-1,-1,-1,53,-1,25
1538,29,-1,-1,-1,-1,219,-1,14
1542,5,-1,-1,-1,-1,163,-1,-1
1546,29,-1,-1,-1,-1,9,-1,18
1548,-1,-1,-1,-1,-1,174,-1,-1
1549,29,-1,-1,-1,-1,155,-1,20
1552,21,-1,-1,-1,6,185,-1,13
1555,-1,-1,-1,-1,-1,155,-1,-1
1563,19,-1,-1,-1,-1,155,-1,-1
1565,11,17,-1,-1,-1,-1,-1,2
1573,29,-1,-1,-1,-1,158,-1,-1
1576,29,-1,-1,-1,-1,204,-1,-1
1578,14,-1,-1,-1,-1,18,-1,-1
1579,3,-1,-1,-1,-1,105,-1,-1
1581,32,-1,-1,286,-1,-1,-1,5
1583,29,-1,-1,-1,-1,219,-1,20
1584,1,-1,-1,-1,-1,-1,-1,-1
1585,29,-1,-1,-1,-1,-1,-1,14
1587,18,-1,-1,-1,-1,155,-1,-1
1592,29,-1,-1,-1,-1,203,-1,-1
1597,19,-1,-1,-1,-1,155,-1,-1
1600,9,-1,-1,-1,-1,155,-1,-1
1603,19,-1,-1,-1,-1,121,-1,-1
1607,10,-1,-1,-1,-1,-1,-1,25
1609,11,-1,-1,-1,-1,1,-1,-1
1611,29,-1,-1,-1,-1,83,-1,18
1616,9,-1,-1,-1,-1,100,-1,-1
1618,29,-1,-1,-1,-1,53,-1,21
1619,7,-1,-1,-1,-1,155,-1,-1
1621,29,-1,-1,-1,-1,-1,-1,24
1622,-1,-1,-1,-1,-1,173,-1,-1
1624,23,-1,-1,-1,34,147,-1,-1
1625,4,-1,-1,-1,-1,155,-1,-1
1633,-1,-1,-1,-1,-1,114,-1,-1
1634,10,-1,-1,-1,-1,-1,-1,12
1636,32,-1,-1,-1,-1,-1,-1,19
1637,17,-1,-1,-1,-1,186,-1,-1
1638,0,-1,-1,-1,-1,-1,-1,11
1639,-1,-1,-1,311,-1,-1,-1,-1
1641,29,-1,-1,-1,-1,-1,-1,-1
1646,4,-1,-1,-1,-1,13,-1,-1
1648,29,-1,-1,-1,-1,83,-1,-1
1652,25,-1,-1,-1,-1,-1,-1,-1
1657,14,-1,-1,-1,-1,109,-1,-1
1658,-1,-1,-1,-1,-1,155,-1,-1
1661,3,-1,-1,-1,-1,155,-1,-1
1663,19,-1,-1,-1,-1,155,-1,-1
1665,29,-1,-1,-1,-1,-1,-1,-1
1668,11,-1,-1,-1,-1,103,-1,-1
1669,10,-1,-1,-1,-1,38,-1,-1
1671,10,-1,-1,108,-1,-1,-1,-1
1673,29,-1,-1,-1,-1,74,-1,24
1677,10,-1,-1,-1,-1,188,-1,-1
1685,29,-1,-1,-1,-1,2,-1,-1
1690,13,-1,-1,-1,-1,155,-1,-1
1692,4,-1,-1,-1,-1,112,-1,-1
1700,9,-1,-1,-1,-1,137,-1,-1
1702,19,-1,-1,-1,-1,155,-1,-1
1705,29,-1,-1,-1,-1,-1,-1,21
1712,9,-1,-1,-1,-1,219,-1,-1
1713,23,-1,-1,-1,21,-1,-1,10
1714,19,-1,-1,-1,-1,155,-1,-1
1715,-1,-1,-1,-1,-1,34,-1,-1
1719,29,-1,-1,-1,-1,12,-1,-1
1720,11,-1,-1,-1,-1,121,-1,-1
1722,29,-1,-1,-1,-1,47,-1,1
1725,-1,-1,12,-1,-1,-1,-1,-1
1727,5,-1,-1,-1,-1,99,-1,-1
1740,28,-1,-1,-1,-1,155,-1,-1
1741,0,-1,-1,-1,-1,150,-1,-1
1742,17,-1,-1,-1,-1,164,-1,-1
1743,14,-1,-1,-1,-1,155,-1,-1
1745,28,-1,-1,-1,-1,155,-1,-1
1746,29,-1,-1,-1,-1,-1,-1,-1
1747,9,-1,-1,-1,-1,9,-1,-1
1752,-1,-1,-1,-1,-1,204,-1,-1
1758,14,-1,-1,-1,-1,86,-1,-1
1759,29,-1,-1,-1,-1,15,-1,20
1763,-1,-1,-1,-1,-1,53,-1,-1
1766,-1,-1,11,-1,-1,-1,-1,-1
1768,6,-1,-1,-1,-1,-1,-1,-1
1772,-1,-1,11,-1,-1,-1,-1,-1
1774,-1,-1,-1,-1,-1,97,-1,-1
1776,-1,-1,-1,-1,-1,85,-1,-1
1797,0,-1,-1,-1,-1,89,-1,-1
1799,-1,-1,-1,-1,-1,-1,-1,-1
1805,29,-1,-1,-1,-1,86,-1,-1
1808,-1,-1,-1,-1,-1,33,-1,-1
1810,29,-1,-1,-1,-1,86,-1,-1
1813,29,-1,-1,355,-1,-1,-1,-1
1822,29,-1,-1,-1,-1,168,-1,20
1836,15,-1,-1,-1,-1,51,-1,-1
1838,-1,-1,-1,-1,-1,86,-1,-1
1841,29,-1,-1,-1,-1,201,-1,-1
1842,9,-1,-1,-1,-1,78,-1,-1
1845,11,-1,-1,-1,-1,9,-1,-1
1852,15,-1,-1,-1,-1,9,-1,-1
1853,-1,-1,-1,-1,-1,4,-1,-1
1859,19,-1,-1,-1,-1,-1,-1,-1
1866,-1,-1,-1,-1,-1,56,-1,-1
1867,28,-1,-1,-1,-1,155,-1,-1
1868,9,-1,-1,-1,-1,155,-1,-1
1872,11,-1,-1,355,-1,-1,-1,-1
1878,5,-1,-1,-1,-1,181,-1,-1
1880,5,-1,-1,-1,-1,109,-1,-1
1884,7,-1,-1,-1,-1,-1,-1,13
1885,0,-1,-1,-1,-1,155,-1,-1
1886,9,-1,-1,-1,-1,152,-1,12
1892,13,-1,-1,-1,-1,107,-1,-1
1893,29,-1,-1,-1,-1,177,-1,-1
1894,29,-1,-1,-1,-1,-1,-1,19
1897,31,-1,-1,-1,-1,59,-1,-1
1898,22,-1,-1,-1,-1,-1,-1,16
1900,-1,-1,-1,-1,-1,20,-1,-1
1903,4,-1,-1,-1,-1,57,-1,-1
1910,5,-1,-1,-1,-1,204,-1,-1
1923,32,-1,-1,-1,-1,192,-1,19
1926,-1,-1,-1,-1,-1,15,-1,-1
1940,29,-1,-1,-1,-1,4,-1,14
1944,18,-1,-1,-1,-1,155,-1,-1
1948,4,-1,-1,-1,-1,-1,-1,-1
1950,0,-1,-1,-1,-1,27,-1,-1
1955,19,-1,-1,-1,-1,177,-1,-1
1966,31,-1,-1,-1,-1,221,-1,-1
1970,19,-1,-1,-1,-1,155,-1,-1
1971,29,-1,-1,-1,-1,15,-1,-1
1975,0,-1,-1,-1,-1,-1,-1,-1
1977,13,-1,-1,-1,-1,219,-1,-1
1981,29,-1,-1,-1,-1,137,-1,20
1987,-1,-1,-1,-1,-1,191,-1,-1
1988,29,-1,-1,-1,-1,148,-1,-1
1989,29,-1,-1,-1,-1,155,-1,20
1991,11,-1,-1,-1,-1,-1,-1,25
1993,11,-1,-1,-1,-1,29,-1,-1
1994,15,-1,-1,-1,-1,44,-1,-1
1995,7,-1,-1,-1,-1,12,-1,-1
1996,-1,-1,-1,-1,-1,203,-1,-1
2008,19,-1,-1,-1,-1,155,-1,-1
2010,13,-1,-1,185,-1,-1,-1,-1
2012,17,-1,-1,-1,-1,208,-1,-1
2018,3,-1,-1,-1,-1,155,-1,-1
2019,19,-1,-1,-1,-1,155,-1,-1
2027,29,-1,-1,-1,-1,221,-1,-1
2029,13,-1,-1,-1,-1,155,-1,6
2032,0,-1,-1,-1,-1,56,-1,-1
